l = 1564.
Q Cache of size 1000MB storing 1564 rows.
ISDA (1D) selected.
Iteration 986, WS = [33], MaxViolation = 1.6514953822170593, 1D Update: 5.946853411354286 -> 7.44821284973343, #SV = 282 (#BSV = 260)
Iteration 987, WS = [1320], MaxViolation = 1.6367317665688637, 1D Update: 5.3109920605444705 -> 6.798930030152528, #SV = 282 (#BSV = 260)
Iteration 988, WS = [342], MaxViolation = 1.6091104785854669, 1D Update: 1.478033152552078 -> 2.9408608603570476, #SV = 282 (#BSV = 260)
Iteration 989, WS = [1465], MaxViolation = 1.665075546174364, 1D Update: 6.138213642309342 -> 7.651918684286036, #SV = 282 (#BSV = 260)
Iteration 990, WS = [33], MaxViolation = 1.6220977926433264, 1D Update: 7.44821284973343 -> 8.922847206681908, #SV = 282 (#BSV = 260)
Iteration 991, WS = [1432], MaxViolation = 1.6392462933182845, 1D Update: 1.4978985365729254 -> 2.9881224395895476, #SV = 282 (#BSV = 260)
Iteration 992, WS = [342], MaxViolation = 1.6185227679109244, 1D Update: 2.9408608603570476 -> 4.412245194821525, #SV = 282 (#BSV = 260)
Iteration 993, WS = [847], MaxViolation = 1.6467832256496606, 1D Update: 9.144267072598062 -> 10, #SV = 282 (#BSV = 261)
Iteration 994, WS = [611], MaxViolation = 0.9570284506114187, 1D Update: 5.98453782747484 -> 6.854563691667039, #SV = 282 (#BSV = 261)
Iteration 995, WS = [1549], MaxViolation = 1.633878015534142, 1D Update: 8.896699851708386 -> 10, #SV = 282 (#BSV = 262)
Iteration 996, WS = [33], MaxViolation = 1.2366011834275419, 1D Update: 8.922847206681908 -> 10, #SV = 282 (#BSV = 263)
Iteration 997, WS = [1559], MaxViolation = 1.6168541030391737, 1D Update: 4.308562383938759 -> 5.778429750338008, #SV = 282 (#BSV = 263)
Iteration 998, WS = [158], MaxViolation = 1.6056280396304574, 1D Update: 2.9272423680402317 -> 4.386904222249738, #SV = 282 (#BSV = 263)
Iteration 999, WS = [1432], MaxViolation = 1.6246751723852924, 1D Update: 2.9881224395895476 -> 4.465099869030722, #SV = 282 (#BSV = 263)
Iteration 1000, WS = [342], MaxViolation = 1.6069539215669704, 1D Update: 4.412245194821525 -> 5.873112396246043, #SV = 282 (#BSV = 263)
Iteration 1001, WS = [1463], MaxViolation = 1.5821533331948119, 1D Update: 0 -> 1.4383212119952835, #SV = 283 (#BSV = 263)
Iteration 1002, WS = [158], MaxViolation = 1.554339090622126, 1D Update: 4.386904222249738 -> 5.799939759178944, #SV = 283 (#BSV = 263)
Iteration 1003, WS = [1559], MaxViolation = 1.665111572759321, 1D Update: 5.778429750338008 -> 7.292167543755572, #SV = 283 (#BSV = 263)
Iteration 1004, WS = [158], MaxViolation = 1.5963876432817452, 1D Update: 5.799939759178944 -> 7.251201253071439, #SV = 283 (#BSV = 263)
Iteration 1005, WS = [1432], MaxViolation = 1.6596447895963604, 1D Update: 4.465099869030722 -> 5.973867859572868, #SV = 283 (#BSV = 263)
Iteration 1006, WS = [158], MaxViolation = 1.639537491141968, 1D Update: 7.251201253071439 -> 8.74168988138232, #SV = 283 (#BSV = 263)
Iteration 1007, WS = [1432], MaxViolation = 1.6196738011112983, 1D Update: 5.973867859572868 -> 7.446298587855867, #SV = 283 (#BSV = 263)
Iteration 1008, WS = [158], MaxViolation = 1.600050768085282, 1D Update: 8.74168988138232 -> 10, #SV = 283 (#BSV = 264)
Iteration 1009, WS = [1465], MaxViolation = 1.4232046365631947, 1D Update: 7.651918684286036 -> 8.945741081161668, #SV = 283 (#BSV = 264)
Iteration 1010, WS = [229], MaxViolation = 1.6230408363025128, 1D Update: 0 -> 1.4754916693659206, #SV = 284 (#BSV = 264)
Iteration 1011, WS = [1465], MaxViolation = 1.6001145141118942, 1D Update: 8.945741081161668 -> 10, #SV = 284 (#BSV = 265)
Iteration 1012, WS = [503], MaxViolation = 1.1801313989014144, 1D Update: 7.094935316503438 -> 8.167782042777452, #SV = 284 (#BSV = 265)
Iteration 1013, WS = [1432], MaxViolation = 1.578361374835944, 1D Update: 7.446298587855867 -> 8.881172564979451, #SV = 284 (#BSV = 265)
Iteration 1014, WS = [342], MaxViolation = 1.560902392843233, 1D Update: 5.873112396246043 -> 7.292114571558073, #SV = 284 (#BSV = 265)
Iteration 1015, WS = [879], MaxViolation = 1.5475666147818512, 1D Update: 2.830890316459205 -> 4.237769057169979, #SV = 284 (#BSV = 265)
Iteration 1016, WS = [461], MaxViolation = 1.558568081404365, 1D Update: 3.6443640379367337 -> 5.0612441119407015, #SV = 284 (#BSV = 265)
Iteration 1017, WS = [1327], MaxViolation = 1.627045905826562, 1D Update: 0 -> 1.4791326416605108, #SV = 285 (#BSV = 265)
Iteration 1018, WS = [417], MaxViolation = 1.5738335015522766, 1D Update: 0 -> 1.4307577286838877, #SV = 286 (#BSV = 265)
Iteration 1019, WS = [1370], MaxViolation = 1.5601209401292737, 1D Update: 1.5047112203959816 -> 2.923002984149867, #SV = 286 (#BSV = 265)
Iteration 1020, WS = [342], MaxViolation = 1.5618855473678155, 1D Update: 7.292114571558073 -> 8.712010523710632, #SV = 286 (#BSV = 265)
Iteration 1021, WS = [1432], MaxViolation = 1.563917313797467, 1D Update: 8.881172564979451 -> 10, #SV = 286 (#BSV = 266)
Iteration 1022, WS = [503], MaxViolation = 1.2021805697228896, 1D Update: 8.167782042777452 -> 9.26067346979826, #SV = 286 (#BSV = 266)
Iteration 1023, WS = [1463], MaxViolation = 1.5441707547337828, 1D Update: 1.4383212119952835 -> 2.8421128072078132, #SV = 286 (#BSV = 266)
Iteration 1024, WS = [622], MaxViolation = 1.5196345290658138, 1D Update: 1.37722752048788 -> 2.758713456002256, #SV = 286 (#BSV = 266)
Iteration 1025, WS = [889], MaxViolation = 1.5452912124526867, 1D Update: 4.955107034908796 -> 6.3599172280476015, #SV = 286 (#BSV = 266)
Iteration 1026, WS = [611], MaxViolation = 1.6126969063404153, 1D Update: 6.854563691667039 -> 8.320651788340143, #SV = 286 (#BSV = 266)
Iteration 1027, WS = [888], MaxViolation = 1.5346381301164707, 1D Update: 0 -> 1.395125572833155, #SV = 287 (#BSV = 266)
Iteration 1028, WS = [461], MaxViolation = 1.5018657792686085, 1D Update: 5.0612441119407015 -> 6.426576638548527, #SV = 287 (#BSV = 266)
Iteration 1029, WS = [879], MaxViolation = 1.5102009683578375, 1D Update: 4.237769057169979 -> 5.610679028404377, #SV = 287 (#BSV = 266)
Iteration 1030, WS = [210], MaxViolation = 1.5584183406910856, 1D Update: 3.0102865603901785 -> 4.427030506472984, #SV = 287 (#BSV = 266)
Iteration 1031, WS = [889], MaxViolation = 1.5786708616213732, 1D Update: 6.3599172280476015 -> 7.795072556794304, #SV = 287 (#BSV = 266)
Iteration 1032, WS = [622], MaxViolation = 1.5507190829743367, 1D Update: 2.758713456002256 -> 4.168458076888017, #SV = 287 (#BSV = 266)
Iteration 1033, WS = [1463], MaxViolation = 1.5501523809066633, 1D Update: 2.8421128072078132 -> 4.251342244395689, #SV = 287 (#BSV = 266)
Iteration 1034, WS = [342], MaxViolation = 1.5444451517384699, 1D Update: 8.712010523710632 -> 10, #SV = 287 (#BSV = 267)
Iteration 1035, WS = [1559], MaxViolation = 1.4549224580270186, 1D Update: 7.292167543755572 -> 8.614824323780134, #SV = 287 (#BSV = 267)
Iteration 1036, WS = [461], MaxViolation = 1.501950549810449, 1D Update: 6.426576638548527 -> 7.791986229285299, #SV = 287 (#BSV = 267)
Iteration 1037, WS = [879], MaxViolation = 1.572360526926465, 1D Update: 5.610679028404377 -> 7.040097689246617, #SV = 287 (#BSV = 267)
Iteration 1038, WS = [210], MaxViolation = 1.5464537666342484, 1D Update: 4.427030506472984 -> 5.832897567049573, #SV = 287 (#BSV = 267)
Iteration 1039, WS = [889], MaxViolation = 1.56108295560376, 1D Update: 7.795072556794304 -> 9.21423888007045, #SV = 287 (#BSV = 267)
Iteration 1040, WS = [622], MaxViolation = 1.537819218286587, 1D Update: 4.168458076888017 -> 5.5664755480576416, #SV = 287 (#BSV = 267)
Iteration 1041, WS = [1463], MaxViolation = 1.4681188583024933, 1D Update: 4.251342244395689 -> 5.585995751943409, #SV = 287 (#BSV = 267)
Iteration 1042, WS = [303], MaxViolation = 1.5515083199261799, 1D Update: 1.4564386838279915 -> 2.8669007928517916, #SV = 287 (#BSV = 267)
Iteration 1043, WS = [1327], MaxViolation = 1.5755263928958332, 1D Update: 1.4791326416605108 -> 2.9114293624749044, #SV = 287 (#BSV = 267)
Iteration 1044, WS = [417], MaxViolation = 1.5289655096766914, 1D Update: 1.4307577286838877 -> 2.820726373844516, #SV = 287 (#BSV = 267)
Iteration 1045, WS = [1327], MaxViolation = 1.4884029720860235, 1D Update: 2.9114293624749044 -> 4.264522973462198, #SV = 287 (#BSV = 267)
Iteration 1046, WS = [461], MaxViolation = 1.5647049080205515, 1D Update: 7.791986229285299 -> 9.21444523657671, #SV = 287 (#BSV = 267)
Iteration 1047, WS = [889], MaxViolation = 1.6255154090600668, 1D Update: 9.21423888007045 -> 10, #SV = 287 (#BSV = 268)
Iteration 1048, WS = [1463], MaxViolation = 0.8212236102886471, 1D Update: 5.585995751943409 -> 6.332562670387634, #SV = 287 (#BSV = 268)
Iteration 1049, WS = [303], MaxViolation = 1.5490318470875053, 1D Update: 2.8669007928517916 -> 4.275111562931341, #SV = 287 (#BSV = 268)
Iteration 1050, WS = [1327], MaxViolation = 1.4948849463353215, 1D Update: 4.264522973462198 -> 5.623509288312491, #SV = 287 (#BSV = 268)
Iteration 1051, WS = [417], MaxViolation = 1.4597828602293608, 1D Update: 2.820726373844516 -> 4.147801701325752, #SV = 287 (#BSV = 268)
Iteration 1052, WS = [1327], MaxViolation = 1.4210556968188612, 1D Update: 5.623509288312491 -> 6.9153781036023645, #SV = 287 (#BSV = 268)
Iteration 1053, WS = [461], MaxViolation = 1.55085148569802, 1D Update: 9.21444523657671 -> 10, #SV = 287 (#BSV = 269)
Iteration 1054, WS = [1463], MaxViolation = 0.9993802895165589, 1D Update: 6.332562670387634 -> 7.241090206311778, #SV = 287 (#BSV = 269)
Iteration 1055, WS = [503], MaxViolation = 1.5639247088846548, 1D Update: 9.26067346979826 -> 10, #SV = 287 (#BSV = 270)
Iteration 1056, WS = [417], MaxViolation = 0.8972014678865137, 1D Update: 4.147801701325752 -> 4.963439399404401, #SV = 287 (#BSV = 270)
Iteration 1057, WS = [794], MaxViolation = 1.4858127518226603, 1D Update: 0 -> 1.3507388652933274, #SV = 288 (#BSV = 270)
Iteration 1058, WS = [430], MaxViolation = 1.450826471446091, 1D Update: 0 -> 1.3189331558600825, #SV = 289 (#BSV = 270)
Iteration 1059, WS = [1559], MaxViolation = 1.4677389770748952, 1D Update: 8.614824323780134 -> 9.94913248475731, #SV = 289 (#BSV = 270)
Iteration 1060, WS = [229], MaxViolation = 1.461588747003033, 1D Update: 1.4754916693659206 -> 2.8042087120959502, #SV = 289 (#BSV = 270)
Iteration 1061, WS = [1216], MaxViolation = 1.497219253437997, 1D Update: 0 -> 1.3611084122163608, #SV = 290 (#BSV = 270)
Iteration 1062, WS = [210], MaxViolation = 1.5687338292509716, 1D Update: 5.832897567049573 -> 7.259019230005001, #SV = 290 (#BSV = 270)
Iteration 1063, WS = [879], MaxViolation = 1.5303931935349617, 1D Update: 7.040097689246617 -> 8.431364228823856, #SV = 290 (#BSV = 270)
Iteration 1064, WS = [210], MaxViolation = 1.4959846753189734, 1D Update: 7.259019230005001 -> 8.619005298476795, #SV = 290 (#BSV = 270)
Iteration 1065, WS = [1358], MaxViolation = 1.5893841576336392, 1D Update: 0 -> 1.4448946887578538, #SV = 291 (#BSV = 270)
Iteration 1066, WS = [210], MaxViolation = 1.2866760597509916, 1D Update: 8.619005298476795 -> 9.788710807341333, #SV = 291 (#BSV = 270)
Iteration 1067, WS = [1216], MaxViolation = 1.622051885303353, 1D Update: 1.3611084122163608 -> 2.835701035219409, #SV = 291 (#BSV = 270)
Iteration 1068, WS = [229], MaxViolation = 1.536786210341195, 1D Update: 2.8042087120959502 -> 4.2012870851334, #SV = 291 (#BSV = 270)
Iteration 1069, WS = [1216], MaxViolation = 1.4978592103387518, 1D Update: 2.835701035219409 -> 4.197391226436456, #SV = 291 (#BSV = 270)
Iteration 1070, WS = [210], MaxViolation = 1.5691561679742578, 1D Update: 9.788710807341333 -> 10, #SV = 291 (#BSV = 271)
Iteration 1071, WS = [229], MaxViolation = 1.2550550466961032, 1D Update: 4.2012870851334 -> 5.342246218493493, #SV = 291 (#BSV = 271)
Iteration 1072, WS = [1529], MaxViolation = 1.473174358252658, 1D Update: 0 -> 1.3392494165933253, #SV = 292 (#BSV = 271)
Iteration 1073, WS = [229], MaxViolation = 1.4290101298670936, 1D Update: 5.342246218493493 -> 6.641346336554487, #SV = 292 (#BSV = 271)
Iteration 1074, WS = [1216], MaxViolation = 1.4550635977898458, 1D Update: 4.197391226436456 -> 5.5201763153363155, #SV = 292 (#BSV = 271)
Iteration 1075, WS = [622], MaxViolation = 1.4868601547000555, 1D Update: 5.5664755480576416 -> 6.918166597784965, #SV = 292 (#BSV = 271)
Iteration 1076, WS = [1268], MaxViolation = 1.3781228954106428, 1D Update: 6.820659020016229 -> 8.073498015844086, #SV = 292 (#BSV = 271)
Iteration 1077, WS = [123], MaxViolation = 1.47445786820461, 1D Update: 0 -> 1.3404162438223726, #SV = 293 (#BSV = 271)
Iteration 1078, WS = [1160], MaxViolation = 1.4390765121150992, 1D Update: 0 -> 1.3082513746500901, #SV = 294 (#BSV = 271)
Iteration 1079, WS = [229], MaxViolation = 1.530243810001743, 1D Update: 6.641346336554487 -> 8.032477072919708, #SV = 294 (#BSV = 271)
Iteration 1080, WS = [888], MaxViolation = 1.4688837657130869, 1D Update: 1.395125572833155 -> 2.730474450754143, #SV = 294 (#BSV = 271)
Iteration 1081, WS = [303], MaxViolation = 1.5423945045689893, 1D Update: 4.275111562931341 -> 5.677288385266786, #SV = 294 (#BSV = 271)
Iteration 1082, WS = [1463], MaxViolation = 1.4683462358876431, 1D Update: 7.241090206311778 -> 8.57595042075509, #SV = 294 (#BSV = 271)
Iteration 1083, WS = [229], MaxViolation = 1.5074286574970919, 1D Update: 8.032477072919708 -> 9.402866761553428, #SV = 294 (#BSV = 271)
Iteration 1084, WS = [1559], MaxViolation = 1.4733090818722816, 1D Update: 9.94913248475731 -> 10, #SV = 294 (#BSV = 272)
Iteration 1085, WS = [1160], MaxViolation = 1.3852225489291436, 1D Update: 1.3082513746500901 -> 2.5675446009493115, #SV = 294 (#BSV = 272)
Iteration 1086, WS = [303], MaxViolation = 1.4856770976316471, 1D Update: 5.677288385266786 -> 7.027903928568284, #SV = 294 (#BSV = 272)
Iteration 1087, WS = [1327], MaxViolation = 1.4746857880694408, 1D Update: 6.9153781036023645 -> 8.256001547301857, #SV = 294 (#BSV = 272)
Iteration 1088, WS = [123], MaxViolation = 1.436819761034625, 1D Update: 1.3404162438223726 -> 2.6466160265811225, #SV = 294 (#BSV = 272)
Iteration 1089, WS = [1268], MaxViolation = 1.4457878135535214, 1D Update: 8.073498015844086 -> 9.387850573620014, #SV = 294 (#BSV = 272)
Iteration 1090, WS = [622], MaxViolation = 1.407302271628569, 1D Update: 6.918166597784965 -> 8.197532299265482, #SV = 294 (#BSV = 272)
Iteration 1091, WS = [1463], MaxViolation = 1.407149180172192, 1D Update: 8.57595042075509 -> 9.855176948184356, #SV = 294 (#BSV = 272)
Iteration 1092, WS = [361], MaxViolation = 1.5855196782230558, 1D Update: 0 -> 1.4413815256573235, #SV = 295 (#BSV = 272)
Iteration 1093, WS = [794], MaxViolation = 1.4278104121562731, 1D Update: 1.3507388652933274 -> 2.6487483308899393, #SV = 295 (#BSV = 272)
Iteration 1094, WS = [430], MaxViolation = 1.4813936596062527, 1D Update: 1.3189331558600825 -> 2.6656546645930392, #SV = 295 (#BSV = 272)
Iteration 1095, WS = [1463], MaxViolation = 1.4699899220221577, 1D Update: 9.855176948184356 -> 10, #SV = 295 (#BSV = 273)
Iteration 1096, WS = [794], MaxViolation = 1.2922149395483562, 1D Update: 2.6487483308899393 -> 3.8234891850248083, #SV = 295 (#BSV = 273)
Iteration 1097, WS = [361], MaxViolation = 1.408536585647407, 1D Update: 1.4413815256573235 -> 2.7218693307913298, #SV = 295 (#BSV = 273)
Iteration 1098, WS = [1327], MaxViolation = 1.4482493804876686, 1D Update: 8.256001547301857 -> 9.572591893199737, #SV = 295 (#BSV = 273)
Iteration 1099, WS = [611], MaxViolation = 1.3806833743426363, 1D Update: 8.320651788340143 -> 9.575818492287993, #SV = 295 (#BSV = 273)
Iteration 1100, WS = [1268], MaxViolation = 1.4314864511897316, 1D Update: 9.387850573620014 -> 10, #SV = 295 (#BSV = 274)
Iteration 1101, WS = [968], MaxViolation = 0.8635978530866855, 1D Update: 3.5206677193732414 -> 4.305756676724774, #SV = 295 (#BSV = 274)
Iteration 1102, WS = [303], MaxViolation = 1.2909768901137113, 1D Update: 7.027903928568284 -> 8.201519283217113, #SV = 295 (#BSV = 274)
Iteration 1103, WS = [1160], MaxViolation = 1.4653444675372929, 1D Update: 2.5675446009493115 -> 3.8996759350741232, #SV = 295 (#BSV = 274)
Iteration 1104, WS = [229], MaxViolation = 1.4453556085472035, 1D Update: 9.402866761553428 -> 10, #SV = 295 (#BSV = 275)
Iteration 1105, WS = [123], MaxViolation = 0.9078861693241829, 1D Update: 2.6466160265811225 -> 3.471967089603107, #SV = 295 (#BSV = 275)
Iteration 1106, WS = [1160], MaxViolation = 1.4280721132037537, 1D Update: 3.8996759350741232 -> 5.197923310713899, #SV = 295 (#BSV = 275)
Iteration 1107, WS = [351], MaxViolation = 1.412115783762387, 1D Update: 0 -> 1.28374162160217, #SV = 296 (#BSV = 275)
Iteration 1108, WS = [794], MaxViolation = 1.4112022595300338, 1D Update: 3.8234891850248083 -> 5.106400330052112, #SV = 296 (#BSV = 275)
Iteration 1109, WS = [430], MaxViolation = 1.4060294042476575, 1D Update: 2.6656546645930392 -> 3.9438632139090917, #SV = 296 (#BSV = 275)
Iteration 1110, WS = [888], MaxViolation = 1.4644788301560923, 1D Update: 2.730474450754143 -> 4.0618188418051355, #SV = 296 (#BSV = 275)
Iteration 1111, WS = [14], MaxViolation = 1.4118163000763302, 1D Update: 0 -> 1.2834693637057546, #SV = 297 (#BSV = 275)
Iteration 1112, WS = [888], MaxViolation = 1.3696307369790917, 1D Update: 4.0618188418051355 -> 5.30693769360431, #SV = 297 (#BSV = 275)
Iteration 1113, WS = [622], MaxViolation = 1.4240221817894885, 1D Update: 8.197532299265482 -> 9.492097919074109, #SV = 297 (#BSV = 275)
Iteration 1114, WS = [852], MaxViolation = 1.2795219168985645, 1D Update: 0 -> 1.1632017426350585, #SV = 298 (#BSV = 275)
Iteration 1115, WS = [361], MaxViolation = 1.46951802038296, 1D Update: 2.7218693307913298 -> 4.057794803866748, #SV = 298 (#BSV = 275)
Iteration 1116, WS = [794], MaxViolation = 1.4573615461293437, 1D Update: 5.106400330052112 -> 6.431274462896969, #SV = 298 (#BSV = 275)
Iteration 1117, WS = [430], MaxViolation = 1.435181712433386, 1D Update: 3.9438632139090917 -> 5.248573861575807, #SV = 298 (#BSV = 275)
Iteration 1118, WS = [1529], MaxViolation = 1.4216354328949685, 1D Update: 1.3392494165933253 -> 2.63164526467966, #SV = 298 (#BSV = 275)
Iteration 1119, WS = [430], MaxViolation = 1.4151184859248986, 1D Update: 5.248573861575807 -> 6.535045212416623, #SV = 298 (#BSV = 275)
Iteration 1120, WS = [794], MaxViolation = 1.4237899446580673, 1D Update: 6.431274462896969 -> 7.725628958040666, #SV = 298 (#BSV = 275)
Iteration 1121, WS = [361], MaxViolation = 1.4152052252996945, 1D Update: 4.057794803866748 -> 5.344345008684652, #SV = 298 (#BSV = 275)
Iteration 1122, WS = [1327], MaxViolation = 1.4153260299447223, 1D Update: 9.572591893199737 -> 10, #SV = 298 (#BSV = 276)
Iteration 1123, WS = [1370], MaxViolation = 0.9729685133526275, 1D Update: 2.923002984149867 -> 3.807519814470437, #SV = 298 (#BSV = 276)
Iteration 1124, WS = [430], MaxViolation = 1.4072729270513922, 1D Update: 6.535045212416623 -> 7.814384237008798, #SV = 298 (#BSV = 276)
Iteration 1125, WS = [1495], MaxViolation = 1.4215155786774125, 1D Update: 0 -> 1.2922868897067386, #SV = 299 (#BSV = 276)
Iteration 1126, WS = [430], MaxViolation = 1.4144769260631405, 1D Update: 7.814384237008798 -> 9.100272351611652, #SV = 299 (#BSV = 276)
Iteration 1127, WS = [794], MaxViolation = 1.4225209015587266, 1D Update: 7.725628958040666 -> 9.018829777639509, #SV = 299 (#BSV = 276)
Iteration 1128, WS = [361], MaxViolation = 1.4253697495372828, 1D Update: 5.344345008684652 -> 6.6401356900821815, #SV = 299 (#BSV = 276)
Iteration 1129, WS = [1370], MaxViolation = 1.3710625227362045, 1D Update: 3.807519814470437 -> 5.053940289685168, #SV = 299 (#BSV = 276)
Iteration 1130, WS = [430], MaxViolation = 1.4000090831259062, 1D Update: 9.100272351611652 -> 10, #SV = 299 (#BSV = 277)
Iteration 1131, WS = [1216], MaxViolation = 1.0542072322122755, 1D Update: 5.5201763153363155 -> 6.478546526438384, #SV = 299 (#BSV = 277)
Iteration 1132, WS = [105], MaxViolation = 1.3919736434004646, 1D Update: 0 -> 1.265430584909513, #SV = 300 (#BSV = 277)
Iteration 1133, WS = [1160], MaxViolation = 1.3823935911062546, 1D Update: 5.197923310713899 -> 6.4546447571741306, #SV = 300 (#BSV = 277)
Iteration 1134, WS = [414], MaxViolation = 1.4256540465995007, 1D Update: 0 -> 1.2960491332722732, #SV = 301 (#BSV = 277)
Iteration 1135, WS = [1216], MaxViolation = 1.3368111363261868, 1D Update: 6.478546526438384 -> 7.6938293776440085, #SV = 301 (#BSV = 277)
Iteration 1136, WS = [105], MaxViolation = 1.3893898814172863, 1D Update: 1.265430584909513 -> 2.528512295288864, #SV = 301 (#BSV = 277)
Iteration 1137, WS = [1322], MaxViolation = 1.3865966441698827, 1D Update: 0 -> 1.2605424037908024, #SV = 302 (#BSV = 277)
Iteration 1138, WS = [14], MaxViolation = 1.3436800247700587, 1D Update: 1.2834693637057546 -> 2.5049966589512627, #SV = 302 (#BSV = 277)
Iteration 1139, WS = [888], MaxViolation = 1.384466212751709, 1D Update: 5.30693769360431 -> 6.565543341560408, #SV = 302 (#BSV = 277)
Iteration 1140, WS = [105], MaxViolation = 1.413506300890372, 1D Update: 2.528512295288864 -> 3.8135180233710204, #SV = 302 (#BSV = 277)
Iteration 1141, WS = [1160], MaxViolation = 1.395628769194804, 1D Update: 6.4546447571741306 -> 7.7233981837148615, #SV = 302 (#BSV = 277)
Iteration 1142, WS = [351], MaxViolation = 1.413500952047655, 1D Update: 1.28374162160217 -> 2.568742487100038, #SV = 302 (#BSV = 277)
Iteration 1143, WS = [1495], MaxViolation = 1.3797021528115945, 1D Update: 1.2922868897067386 -> 2.5465615740809153, #SV = 302 (#BSV = 277)
Iteration 1144, WS = [351], MaxViolation = 1.3260781343170722, 1D Update: 2.568742487100038 -> 3.7742680637519217, #SV = 302 (#BSV = 277)
Iteration 1145, WS = [1160], MaxViolation = 1.416899664921241, 1D Update: 7.7233981837148615 -> 9.011488788188718, #SV = 302 (#BSV = 277)
Iteration 1146, WS = [105], MaxViolation = 1.4121538551242783, 1D Update: 3.8135180233710204 -> 5.097294255302183, #SV = 302 (#BSV = 277)
Iteration 1147, WS = [1160], MaxViolation = 1.3907934059023352, 1D Update: 9.011488788188718 -> 10, #SV = 302 (#BSV = 278)
Iteration 1148, WS = [622], MaxViolation = 1.142241864634519, 1D Update: 9.492097919074109 -> 10, #SV = 302 (#BSV = 279)
Iteration 1149, WS = [852], MaxViolation = 0.8255268852650103, 1D Update: 1.1632017426350585 -> 1.9136807292396132, #SV = 302 (#BSV = 279)
Iteration 1150, WS = [351], MaxViolation = 1.393799781923406, 1D Update: 3.7742680637519217 -> 5.041358774591382, #SV = 302 (#BSV = 279)
Iteration 1151, WS = [1348], MaxViolation = 1.3908848551568531, 1D Update: 0 -> 1.264440777415321, #SV = 303 (#BSV = 279)
Iteration 1152, WS = [351], MaxViolation = 1.361582760155988, 1D Update: 5.041358774591382 -> 6.279161283824099, #SV = 303 (#BSV = 279)
Iteration 1153, WS = [976], MaxViolation = 1.387454011228017, 1D Update: 0 -> 1.2613218283891061, #SV = 304 (#BSV = 279)
Iteration 1154, WS = [361], MaxViolation = 1.334414869452975, 1D Update: 6.6401356900821815 -> 7.853240116857613, #SV = 304 (#BSV = 279)
Iteration 1155, WS = [1370], MaxViolation = 1.3756632923358916, 1D Update: 5.053940289685168 -> 6.3045432827177965, #SV = 304 (#BSV = 279)
Iteration 1156, WS = [351], MaxViolation = 1.3885724333715501, 1D Update: 6.279161283824099 -> 7.541499859616417, #SV = 304 (#BSV = 279)
Iteration 1157, WS = [888], MaxViolation = 1.3752145885234766, 1D Update: 6.565543341560408 -> 7.815738422036296, #SV = 304 (#BSV = 279)
Iteration 1158, WS = [105], MaxViolation = 1.37105147914712, 1D Update: 5.097294255302183 -> 6.3437046908904735, #SV = 304 (#BSV = 279)
Iteration 1159, WS = [1322], MaxViolation = 1.36024377843156, 1D Update: 1.2605424037908024 -> 2.4971276569104024, #SV = 304 (#BSV = 279)
Iteration 1160, WS = [361], MaxViolation = 1.3553754690001008, 1D Update: 7.853240116857613 -> 9.085399634130432, #SV = 304 (#BSV = 279)
Iteration 1161, WS = [794], MaxViolation = 1.3546901995192755, 1D Update: 9.018829777639509 -> 10, #SV = 304 (#BSV = 280)
Iteration 1162, WS = [414], MaxViolation = 1.1812326623917802, 1D Update: 1.2960491332722732 -> 2.3698970081738917, #SV = 304 (#BSV = 280)
Iteration 1163, WS = [852], MaxViolation = 1.379372132212465, 1D Update: 1.9136807292396132 -> 3.1676553948873085, #SV = 304 (#BSV = 280)
Iteration 1164, WS = [303], MaxViolation = 1.3996209969894462, 1D Update: 8.201519283217113 -> 9.473902007752972, #SV = 304 (#BSV = 280)
Iteration 1165, WS = [1322], MaxViolation = 1.3520628403905348, 1D Update: 2.4971276569104024 -> 3.7262756936290704, #SV = 304 (#BSV = 280)
Iteration 1166, WS = [105], MaxViolation = 1.3608417141822604, 1D Update: 6.3437046908904735 -> 7.580833521965255, #SV = 304 (#BSV = 280)
Iteration 1167, WS = [888], MaxViolation = 1.3740901915971713, 1D Update: 7.815738422036296 -> 9.06491132348827, #SV = 304 (#BSV = 280)
Iteration 1168, WS = [414], MaxViolation = 1.390318304431725, 1D Update: 2.3698970081738917 -> 3.63382273947546, #SV = 304 (#BSV = 280)
Iteration 1169, WS = [1216], MaxViolation = 1.307996948314119, 1D Update: 7.6938293776440085 -> 8.882917512475025, #SV = 304 (#BSV = 280)
Iteration 1170, WS = [105], MaxViolation = 1.3618730416578375, 1D Update: 7.580833521965255 -> 8.81889992347238, #SV = 304 (#BSV = 280)
Iteration 1171, WS = [1322], MaxViolation = 1.3506511102801884, 1D Update: 3.7262756936290704 -> 4.954140339338332, #SV = 304 (#BSV = 280)
Iteration 1172, WS = [361], MaxViolation = 1.3373533762573038, 1D Update: 9.085399634130432 -> 10, #SV = 304 (#BSV = 281)
Iteration 1173, WS = [968], MaxViolation = 1.083626978260609, 1D Update: 4.305756676724774 -> 5.290872111507145, #SV = 304 (#BSV = 281)
Iteration 1174, WS = [303], MaxViolation = 1.2063820055495964, 1D Update: 9.473902007752972 -> 10, #SV = 304 (#BSV = 282)
Iteration 1175, WS = [888], MaxViolation = 0.8450061247549365, 1D Update: 9.06491132348827 -> 9.833098709629121, #SV = 304 (#BSV = 282)
