l = 782.
Q Cache of size 1000MB storing 782 rows.
SMO (2D) selected.
Iteration 1, WS = [1, 386], MinDeltaObj = -85.36474416961836, Gmax = 1, Gmin = -1, DeltaGradient = 2, 2D Update: i = 0 -> 85.36474416961836, j = 0 -> 85.36474416961836, #SV = 2 (#BSV = 0)
Iteration 1332, WS = [295, 62], MinDeltaObj = -0.0018061438291961463, Gmax = -2.4639363591015644, Gmin = -2.51174732406189, DeltaGradient = 0.04781096496032555, 2D Update: i = 4.364688720445258 -> 4.44024226054615, j = 51.04283963600429 -> 51.11839317610518, #SV = 275 (#BSV = 247)
Iteration 1333, WS = [586, 453], MinDeltaObj = -0.003518238881155695, Gmax = -2.4645721936181797, Gmin = -2.5076427668784325, DeltaGradient = 0.043070573260252765, 2D Update: i = 79.90686905891175 -> 79.35866208289663, j = 48.25274283350495 -> 48.80094980952008, #SV = 275 (#BSV = 247)
Iteration 1334, WS = [295, 62], MinDeltaObj = -0.002374717019598174, Gmax = -2.4499687160896615, Gmin = -2.5054854412156846, DeltaGradient = 0.055516725126023125, 2D Update: i = 4.44024226054615 -> 4.526875506120163, j = 51.11839317610518 -> 51.20502642167919, #SV = 275 (#BSV = 247)
Iteration 1335, WS = [51, 19], MinDeltaObj = -0.001976040597879031, Gmax = -2.4556284289266603, Gmin = -2.5016761188915058, DeltaGradient = 0.04604768996484543, 2D Update: i = 11.568444220385999 -> 11.39379339947908, j = 88.49914762198105 -> 88.67379844288797, #SV = 275 (#BSV = 247)
Iteration 1336, WS = [374, 453], MinDeltaObj = -0.003551571008271195, Gmax = -2.4617224398958784, Gmin = -2.527816411978864, DeltaGradient = 0.06609397208298562, 2D Update: i = 21.811219692857847 -> 21.450693046226803, j = 48.80094980952008 -> 49.16147645615112, #SV = 275 (#BSV = 247)
Iteration 1337, WS = [51, 137], MinDeltaObj = -0.003898492850311759, Gmax = -2.4602524631664306, Gmin = -2.5002694721903027, DeltaGradient = 0.04001700902387206, 2D Update: i = 11.39379339947908 -> 11.198951608680266, j = 13.150419966993542 -> 13.345261757792356, #SV = 275 (#BSV = 247)
Iteration 1338, WS = [571, 137], MinDeltaObj = -0.0022001158939706257, Gmax = -2.4665739987189697, Gmin = -2.5168675857067973, DeltaGradient = 0.0502935869878276, 2D Update: i = 86.92465750334341 -> 86.60316690882283, j = 13.345261757792356 -> 13.66675235231294, #SV = 275 (#BSV = 247)
Iteration 1339, WS = [443, 551], MinDeltaObj = -0.0019184159545718577, Gmax = -2.4537097233889913, Gmin = -2.5215654278569235, DeltaGradient = 0.06785570446793221, 2D Update: i = 22.206355226302986 -> 22.149811241692863, j = 4.238160744017932 -> 4.1816167594078095, #SV = 275 (#BSV = 247)
Iteration 1340, WS = [51, 584], MinDeltaObj = -0.0016430045981582918, Gmax = -2.4759597849160704, Gmin = -2.5009178363508378, DeltaGradient = 0.02495805143476737, 2D Update: i = 11.198951608680266 -> 11.049061263461455, j = 17.595926727315813 -> 17.446036382097002, #SV = 275 (#BSV = 247)
Iteration 1341, WS = [295, 137], MinDeltaObj = -0.0017811663322586184, Gmax = -2.471539327974794, Gmin = -2.5243853072368974, DeltaGradient = 0.05284597926210344, 2D Update: i = 4.526875506120163 -> 4.594285226107543, j = 13.66675235231294 -> 13.73416207230032, #SV = 275 (#BSV = 247)
Iteration 1342, WS = [70, 584], MinDeltaObj = -0.0017059368220547263, Gmax = -2.478722151575838, Gmin = -2.505730600651994, DeltaGradient = 0.027008449076156182, 2D Update: i = 72.12958944121925 -> 72.28489704625203, j = 17.446036382097002 -> 17.29072877706423, #SV = 275 (#BSV = 247)
Iteration 1343, WS = [295, 257], MinDeltaObj = -0.0011349696929281775, Gmax = -2.4748387069710858, Gmin = -2.52153816021935, DeltaGradient = 0.04669945324826408, 2D Update: i = 4.594285226107543 -> 4.642892634288302, j = 66.54770638264043 -> 66.59631379082118, #SV = 275 (#BSV = 247)
Iteration 1344, WS = [70, 19], MinDeltaObj = -0.0010983313816845806, Gmax = -2.4846150731314354, Gmin = -2.5075033388900665, DeltaGradient = 0.02288826575863112, 2D Update: i = 72.28489704625203 -> 72.45569315741383, j = 88.67379844288797 -> 88.84459455404978, #SV = 275 (#BSV = 247)
Iteration 1345, WS = [374, 453], MinDeltaObj = -0.0032864980989673782, Gmax = -2.4767599208554705, Gmin = -2.5265435646153316, DeltaGradient = 0.04978364375986111, 2D Update: i = 21.450693046226803 -> 21.103881290055767, j = 49.16147645615112 -> 49.50828821232216, #SV = 275 (#BSV = 247)
Iteration 1346, WS = [295, 584], MinDeltaObj = -0.0010661426029717413, Gmax = -2.4760543560892136, Gmin = -2.5198353139787955, DeltaGradient = 0.043780957889581806, 2D Update: i = 4.642892634288302 -> 4.7552498771807485, j = 17.29072877706423 -> 17.178371534171784, #SV = 275 (#BSV = 247)
Iteration 1347, WS = [51, 453], MinDeltaObj = -0.002677816934200087, Gmax = -2.4652575505712977, Gmin = -2.501826401566942, DeltaGradient = 0.03656885099564411, 2D Update: i = 11.049061263461455 -> 10.674517015394457, j = 49.50828821232216 -> 49.88283246038915, #SV = 275 (#BSV = 247)
Iteration 1348, WS = [451, 19], MinDeltaObj = -0.0042285249565879295, Gmax = -2.461027126314459, Gmin = -2.5189102123392804, DeltaGradient = 0.057883086024821395, 2D Update: i = 71.12167072038989 -> 70.91546750188172, j = 88.84459455404978 -> 89.05079777255793, #SV = 275 (#BSV = 247)
Iteration 1349, WS = [443, 62], MinDeltaObj = -0.0012978295155084542, Gmax = -2.4690160907994905, Gmin = -2.510312754230793, DeltaGradient = 0.04129666343130234, 2D Update: i = 22.149811241692863 -> 22.07535630549563, j = 51.20502642167919 -> 51.27948135787642, #SV = 275 (#BSV = 247)
Iteration 1350, WS = [451, 584], MinDeltaObj = -0.0017983727974725866, Gmax = -2.470155750647078, Gmin = -2.510824434075465, DeltaGradient = 0.04066868342838692, 2D Update: i = 70.91546750188172 -> 70.76923741982314, j = 17.178371534171784 -> 17.03214145211321, #SV = 275 (#BSV = 247)
Iteration 1351, WS = [585, 137], MinDeltaObj = -0.001124742275138005, Gmax = -2.465334334485234, Gmin = -2.5142091959113446, DeltaGradient = 0.04887486142611053, 2D Update: i = 32.86634163418136 -> 32.91303323194808, j = 13.73416207230032 -> 13.780853670067039, #SV = 275 (#BSV = 247)
Iteration 1352, WS = [51, 385], MinDeltaObj = -0.0015020095702456564, Gmax = -2.469580122601129, Gmin = -2.496920139494087, DeltaGradient = 0.027340016892958285, 2D Update: i = 10.674517015394457 -> 10.385987531800936, j = 99.3743223677819 -> 99.66285185137542, #SV = 275 (#BSV = 247)
Iteration 1353, WS = [130, 584], MinDeltaObj = -0.0021155539741396206, Gmax = -2.462155905518209, Gmin = -2.511653946352045, DeltaGradient = 0.04949804083383613, 2D Update: i = 13.092630271321525 -> 12.945267049157799, j = 17.03214145211321 -> 16.884778229949482, #SV = 275 (#BSV = 247)
Iteration 1354, WS = [51, 137], MinDeltaObj = -0.0016124278526135957, Gmax = -2.4646673644652424, Gmin = -2.492354149162163, DeltaGradient = 0.02768678469692043, 2D Update: i = 10.385987531800936 -> 10.260680948832578, j = 13.780853670067039 -> 13.906160253035397, #SV = 275 (#BSV = 247)
Iteration 1355, WS = [571, 137], MinDeltaObj = -0.001317216925942687, Gmax = -2.4669448074657554, Gmin = -2.5066254100435383, DeltaGradient = 0.03968060257778294, 2D Update: i = 86.60316690882283 -> 86.35441057708888, j = 13.906160253035397 -> 14.154916584769339, #SV = 275 (#BSV = 247)
Iteration 1356, WS = [443, 551], MinDeltaObj = -0.0016652352607655432, Gmax = -2.4537141246575866, Gmin = -2.5169338746436236, DeltaGradient = 0.06321974998603697, 2D Update: i = 22.07535630549563 -> 22.022675449872718, j = 4.1816167594078095 -> 4.128935903784896, #SV = 275 (#BSV = 247)
Iteration 1357, WS = [248, 453], MinDeltaObj = -0.0019104321023897606, Gmax = -2.4755919285403425, Gmin = -2.498390838292544, DeltaGradient = 0.022798909752201446, 2D Update: i = 61.39395323916096 -> 61.77541595312528, j = 49.88283246038915 -> 50.26429517435348, #SV = 275 (#BSV = 247)
Iteration 1358, WS = [295, 257], MinDeltaObj = -0.0017332303397890718, Gmax = -2.4643098117147177, Gmin = -2.5220193772687054, DeltaGradient = 0.05770956555398765, 2D Update: i = 4.7552498771807485 -> 4.815317227303765, j = 66.59631379082118 -> 66.6563811409442, #SV = 275 (#BSV = 247)
Iteration 1359, WS = [374, 677], MinDeltaObj = -0.002639073782869694, Gmax = -2.4774602584185685, Gmin = -2.5017414188735403, DeltaGradient = 0.02428116045497175, 2D Update: i = 21.103881290055767 -> 20.772922409433406, j = 38.634195644769335 -> 38.965154525391696, #SV = 275 (#BSV = 247)
Iteration 1360, WS = [550, 385], MinDeltaObj = -0.003306608494083767, Gmax = -2.4836564795313327, Gmin = -2.536839889523808, DeltaGradient = 0.05318340999247528, 2D Update: i = 20.174288160358287 -> 19.975386034931404, j = 99.66285185137542 -> 99.8617539768023, #SV = 275 (#BSV = 247)
Iteration 1361, WS = [130, 137], MinDeltaObj = -0.0006111952753218166, Gmax = -2.4885116608835576, Gmin = -2.516400616286439, DeltaGradient = 0.02788895540288161, 2D Update: i = 12.945267049157799 -> 12.901436416816606, j = 14.154916584769339 -> 14.198747217110531, #SV = 275 (#BSV = 247)
Iteration 1362, WS = [586, 453], MinDeltaObj = -0.0036100198258637497, Gmax = -2.486730185954798, Gmin = -2.511754849123463, DeltaGradient = 0.02502466316866503, 2D Update: i = 79.35866208289663 -> 78.80335055491447, j = 50.26429517435348 -> 50.81960670233563, #SV = 275 (#BSV = 247)
Iteration 1363, WS = [295, 62], MinDeltaObj = -0.0023419502737880545, Gmax = -2.4666121370117686, Gmin = -2.5253009408210576, DeltaGradient = 0.05868880380928898, 2D Update: i = 4.815317227303765 -> 4.901350706708278, j = 51.27948135787642 -> 51.365514837280934, #SV = 275 (#BSV = 247)
Iteration 1364, WS = [451, 453], MinDeltaObj = -0.002220120617302788, Gmax = -2.4749872456532582, Gmin = -2.5061018327921913, DeltaGradient = 0.031114587138933114, 2D Update: i = 70.76923741982314 -> 70.44306258041077, j = 50.81960670233563 -> 51.14578154174801, #SV = 275 (#BSV = 247)
Iteration 1365, WS = [551, 62], MinDeltaObj = -0.00048321131022348513, Gmax = -2.4709214415092204, Gmin = -2.5051711170846858, DeltaGradient = 0.03424967557546532, 2D Update: i = 4.128935903784896 -> 4.157152889908389, j = 51.365514837280934 -> 51.39373182340442, #SV = 275 (#BSV = 247)
Iteration 1366, WS = [586, 62], MinDeltaObj = -0.0027025305768498256, Gmax = -2.462817867736377, Gmin = -2.4898667511990538, DeltaGradient = 0.027048883462676976, 2D Update: i = 78.80335055491447 -> 78.5891055502014, j = 51.39373182340442 -> 51.6079768281175, #SV = 275 (#BSV = 247)
Iteration 1367, WS = [550, 19], MinDeltaObj = -0.002167022914128644, Gmax = -2.4742454138568952, Gmin = -2.524139065615911, DeltaGradient = 0.04989365175901561, 2D Update: i = 19.975386034931404 -> 19.82530131130109, j = 89.05079777255793 -> 89.20088249618824, #SV = 275 (#BSV = 247)
Iteration 1368, WS = [70, 584], MinDeltaObj = -0.002359778561585792, Gmax = -2.4759606943045442, Gmin = -2.518833425118292, DeltaGradient = 0.04287273081374776, 2D Update: i = 72.45569315741383 -> 72.63835459719007, j = 16.884778229949482 -> 16.70211679017325, #SV = 275 (#BSV = 247)
Iteration 1369, WS = [451, 137], MinDeltaObj = -0.0033662203487743307, Gmax = -2.476445100601764, Gmin = -2.5231203323864486, DeltaGradient = 0.0466752317846848, 2D Update: i = 70.44306258041077 -> 70.29882246761163, j = 14.198747217110531 -> 14.342987329909676, #SV = 275 (#BSV = 247)
Iteration 1370, WS = [571, 137], MinDeltaObj = -0.000968504602658371, Gmax = -2.4907016815348357, Gmin = -2.5183934136881096, DeltaGradient = 0.027691732153273918, 2D Update: i = 86.35441057708888 -> 86.14110788482905, j = 14.342987329909676 -> 14.556290022169506, #SV = 275 (#BSV = 247)
Iteration 1371, WS = [443, 137], MinDeltaObj = -0.0008146664355954886, Gmax = -2.477372673618453, Gmin = -2.5189894511621933, DeltaGradient = 0.04161677754374038, 2D Update: i = 22.022675449872718 -> 21.931496034914424, j = 14.556290022169506 -> 14.647469437127803, #SV = 275 (#BSV = 247)
Iteration 1372, WS = [586, 453], MinDeltaObj = -0.003791886208224295, Gmax = -2.475618241957444, Gmin = -2.5104383291763734, DeltaGradient = 0.03482008721892926, 2D Update: i = 78.5891055502014 -> 78.01997808591518, j = 51.14578154174801 -> 51.71490900603423, #SV = 275 (#BSV = 247)
Iteration 1373, WS = [585, 544], MinDeltaObj = -0.0016781657653066931, Gmax = -2.457888315656144, Gmin = -2.5110287310453807, DeltaGradient = 0.05314041538923675, 2D Update: i = 32.91303323194808 -> 32.97720650373172, j = 78.69607582547467 -> 78.76024909725831, #SV = 275 (#BSV = 247)
Iteration 1374, WS = [51, 19], MinDeltaObj = -0.0026355515175197205, Gmax = -2.454984925580303, Gmin = -2.4932036377154994, DeltaGradient = 0.03821871213519623, 2D Update: i = 10.260680948832578 -> 10.05897976150068, j = 89.20088249618824 -> 89.40258368352013, #SV = 275 (#BSV = 247)
Iteration 1375, WS = [70, 632], MinDeltaObj = -0.0020306758234149395, Gmax = -2.4600173479223884, Gmin = -2.5118025810231916, DeltaGradient = 0.051785233100803296, 2D Update: i = 72.63835459719007 -> 72.77317168142602, j = 55.89320784541613 -> 55.75839076118018, #SV = 275 (#BSV = 247)
Iteration 1376, WS = [451, 453], MinDeltaObj = -0.0019661436038467105, Gmax = -2.456831314357496, Gmin = -2.498724267805941, DeltaGradient = 0.04189295344844535, 2D Update: i = 70.29882246761163 -> 69.99187094665814, j = 51.71490900603423 -> 52.02186052698772, #SV = 275 (#BSV = 247)
Iteration 1377, WS = [586, 677], MinDeltaObj = -0.0038197656329440038, Gmax = -2.4542320037746763, Gmin = -2.503021699424146, DeltaGradient = 0.04878969564946978, 2D Update: i = 78.01997808591518 -> 77.74623963060125, j = 38.965154525391696 -> 39.23889298070563, #SV = 275 (#BSV = 247)
Iteration 1378, WS = [443, 257], MinDeltaObj = -0.001895832713071907, Gmax = -2.4571380640930824, Gmin = -2.5130084770739582, DeltaGradient = 0.055870412980875805, 2D Update: i = 21.931496034914424 -> 21.792529658331972, j = 66.6563811409442 -> 66.79534751752666, #SV = 275 (#BSV = 247)
Iteration 1379, WS = [257, 584], MinDeltaObj = -0.0009611881402539136, Gmax = -2.4707804483855598, Gmin = -2.5066501288181446, DeltaGradient = 0.03586968043258487, 2D Update: i = 66.79534751752666 -> 66.74052608535055, j = 16.70211679017325 -> 16.647295357997137, #SV = 275 (#BSV = 247)
Iteration 1380, WS = [70, 19], MinDeltaObj = -0.0012006233388198585, Gmax = -2.474844617301426, Gmin = -2.5029306158417755, DeltaGradient = 0.028085998540349433, 2D Update: i = 72.77317168142602 -> 72.9517442199597, j = 89.40258368352013 -> 89.58115622205382, #SV = 275 (#BSV = 247)
Iteration 1381, WS = [374, 453], MinDeltaObj = -0.003212441730261928, Gmax = -2.4665569510942995, Gmin = -2.512619213884025, DeltaGradient = 0.04606226278972558, 2D Update: i = 20.772922409433406 -> 20.430040361656538, j = 52.02186052698772 -> 52.36474257476459, #SV = 275 (#BSV = 247)
Iteration 1382, WS = [130, 137], MinDeltaObj = -0.001280493157668443, Gmax = -2.4616102438948957, Gmin = -2.5098974029210237, DeltaGradient = 0.04828715902612801, 2D Update: i = 12.901436416816606 -> 12.837994488758484, j = 14.647469437127803 -> 14.710911365185927, #SV = 275 (#BSV = 247)
Iteration 1383, WS = [51, 584], MinDeltaObj = -0.0029301004650964016, Gmax = -2.4656991114451974, Gmin = -2.506877735365317, DeltaGradient = 0.041178623920119506, 2D Update: i = 10.05897976150068 -> 9.858811357654595, j = 16.647295357997137 -> 16.447126954151052, #SV = 275 (#BSV = 247)
Iteration 1384, WS = [295, 137], MinDeltaObj = -0.0017263533129846787, Gmax = -2.4670042017010276, Gmin = -2.5190306947695675, DeltaGradient = 0.0520264930685399, 2D Update: i = 4.901350706708278 -> 4.967715099584437, j = 14.710911365185927 -> 14.777275758062085, #SV = 275 (#BSV = 247)
Iteration 1385, WS = [51, 385], MinDeltaObj = -0.0029452718283376656, Gmax = -2.475285957601218, Gmin = -2.5016481411550173, DeltaGradient = 0.02636218355379949, 2D Update: i = 9.858811357654595 -> 9.720565334456893, j = 99.8617539768023 -> 100, #SV = 275 (#BSV = 248)
Iteration 1386, WS = [586, 453], MinDeltaObj = -0.0019057536989482069, Gmax = -2.476537265122614, Gmin = -2.5024175544419918, DeltaGradient = 0.02588028931937769, 2D Update: i = 77.74623963060125 -> 77.3427658836672, j = 52.36474257476459 -> 52.768216321698645, #SV = 275 (#BSV = 248)
Iteration 1387, WS = [295, 137], MinDeltaObj = -0.0018990966901671449, Gmax = -2.4575957310927445, Gmin = -2.5121631296441493, DeltaGradient = 0.0545673985514048, 2D Update: i = 4.967715099584437 -> 5.037320642109178, j = 14.777275758062085 -> 14.846881300586826, #SV = 275 (#BSV = 248)
Iteration 1388, WS = [51, 453], MinDeltaObj = -0.0025953944340956527, Gmax = -2.464859656469956, Gmin = -2.496119528747108, DeltaGradient = 0.03125987227715221, 2D Update: i = 9.720565334456893 -> 9.351830324131114, j = 52.768216321698645 -> 53.136951332024424, #SV = 275 (#BSV = 248)
Iteration 1389, WS = [586, 19], MinDeltaObj = -0.0028338141222092176, Gmax = -2.4615765208752554, Gmin = -2.513158893488197, DeltaGradient = 0.05158237261294163, 2D Update: i = 77.3427658836672 -> 77.18310555152436, j = 89.58115622205382 -> 89.74081655419667, #SV = 275 (#BSV = 248)
Iteration 1390, WS = [70, 584], MinDeltaObj = -0.0013743995466881426, Gmax = -2.4673702162217124, Gmin = -2.5050945385158943, DeltaGradient = 0.03772432229418188, 2D Update: i = 72.9517442199597 -> 73.0911458180494, j = 16.447126954151052 -> 16.307725356061354, #SV = 275 (#BSV = 248)
Iteration 1391, WS = [451, 62], MinDeltaObj = -0.003011532008877705, Gmax = -2.46770966114792, Gmin = -2.510637807154484, DeltaGradient = 0.04292814600656403, 2D Update: i = 69.99187094665814 -> 69.75794870431272, j = 51.6079768281175 -> 51.841899070462915, #SV = 275 (#BSV = 248)
Iteration 1392, WS = [69, 632], MinDeltaObj = -0.002240806661383997, Gmax = -2.480382398690211, Gmin = -2.527053043365601, DeltaGradient = 0.04667064467538973, 2D Update: i = 62.59369908143643 -> 62.417241836540626, j = 55.75839076118018 -> 55.58193351628438, #SV = 275 (#BSV = 248)
Iteration 1393, WS = [586, 453], MinDeltaObj = -0.0017589960278798654, Gmax = -2.4827341164264514, Gmin = -2.5059380190977056, DeltaGradient = 0.023203902671254273, 2D Update: i = 77.18310555152436 -> 76.79547827918583, j = 53.136951332024424 -> 53.524578604362944, #SV = 275 (#BSV = 248)
Iteration 1394, WS = [295, 137], MinDeltaObj = -0.002348031259747244, Gmax = -2.4575008183728793, Gmin = -2.5181760787204137, DeltaGradient = 0.060675260347534454, 2D Update: i = 5.037320642109178 -> 5.114717302504147, j = 14.846881300586826 -> 14.924277960981795, #SV = 275 (#BSV = 248)
Iteration 1395, WS = [51, 453], MinDeltaObj = -0.001804782900456485, Gmax = -2.4729492246359865, Gmin = -2.499980017376042, DeltaGradient = 0.027030792740055265, 2D Update: i = 9.351830324131114 -> 9.044344446630213, j = 53.524578604362944 -> 53.832064481863846, #SV = 275 (#BSV = 248)
Iteration 1396, WS = [586, 453], MinDeltaObj = -0.002463473687322551, Gmax = -2.4680782671222703, Gmin = -2.5145243627408678, DeltaGradient = 0.04644609561859747, 2D Update: i = 76.79547827918583 -> 76.33674963468624, j = 53.832064481863846 -> 54.29079312636344, #SV = 275 (#BSV = 248)
Iteration 1397, WS = [295, 137], MinDeltaObj = -0.0025881578147352057, Gmax = -2.4453277613000317, Gmin = -2.509030057685904, DeltaGradient = 0.06370229638587244, 2D Update: i = 5.114717302504147 -> 5.1959752150622, j = 14.924277960981795 -> 15.005535873539849, #SV = 275 (#BSV = 248)
Iteration 1398, WS = [586, 62], MinDeltaObj = -0.002243093917009867, Gmax = -2.4617792174757933, Gmin = -2.4962784114755268, DeltaGradient = 0.034499193999733446, 2D Update: i = 76.33674963468624 -> 76.14156342731643, j = 51.841899070462915 -> 52.03708527783273, #SV = 275 (#BSV = 248)
Iteration 1399, WS = [451, 584], MinDeltaObj = -0.0033963387693533233, Gmax = -2.4699876985520492, Gmin = -2.5171171583263825, DeltaGradient = 0.04712945977433325, 2D Update: i = 69.75794870431272 -> 69.55699206340684, j = 16.307725356061354 -> 16.106768715155468, #SV = 275 (#BSV = 248)
Iteration 1400, WS = [295, 137], MinDeltaObj = -0.0011759338990355883, Gmax = -2.479209535221406, Gmin = -2.5221484601112687, DeltaGradient = 0.04293892488986284, 2D Update: i = 5.1959752150622 -> 5.250747611066609, j = 15.005535873539849 -> 15.060308269544258, #SV = 275 (#BSV = 248)
Iteration 1401, WS = [443, 137], MinDeltaObj = -0.0012025310413600217, Gmax = -2.478968426250117, Gmin = -2.507640742517638, DeltaGradient = 0.02867231626752087, 2D Update: i = 21.792529658331972 -> 21.681751271314337, j = 15.060308269544258 -> 15.171086656561894, #SV = 275 (#BSV = 248)
Iteration 1402, WS = [51, 19], MinDeltaObj = -0.0018090990522823922, Gmax = -2.4782374144481643, Gmin = -2.501239867314438, DeltaGradient = 0.02300245286627378, 2D Update: i = 9.044344446630213 -> 8.877233894979867, j = 89.74081655419667 -> 89.90792710584702, #SV = 275 (#BSV = 248)
Iteration 1403, WS = [443, 632], MinDeltaObj = -0.0013639030123631674, Gmax = -2.4741397784725883, Gmin = -2.522263288742926, DeltaGradient = 0.0481235102703379, 2D Update: i = 21.681751271314337 -> 21.6053238370193, j = 55.58193351628438 -> 55.50550608198934, #SV = 275 (#BSV = 248)
Iteration 1404, WS = [70, 19], MinDeltaObj = -0.0018207177376059554, Gmax = -2.476709597004215, Gmin = -2.500037442093979, DeltaGradient = 0.023327845089764043, 2D Update: i = 73.0911458180494 -> 73.31104954677429, j = 89.90792710584702 -> 90.12783083457191, #SV = 275 (#BSV = 248)
Iteration 1405, WS = [550, 632], MinDeltaObj = -0.002033813162636236, Gmax = -2.4687764140194464, Gmin = -2.5259189703179246, DeltaGradient = 0.0571425562984782, 2D Update: i = 19.82530131130109 -> 19.68758294040876, j = 55.50550608198934 -> 55.36778771109701, #SV = 275 (#BSV = 248)
Iteration 1406, WS = [51, 19], MinDeltaObj = -0.0016066966811317512, Gmax = -2.470684635917463, Gmin = -2.501090199967438, DeltaGradient = 0.030405564049975187, 2D Update: i = 8.877233894979867 -> 8.719748730594546, j = 90.12783083457191 -> 90.28531599895723, #SV = 275 (#BSV = 248)
Iteration 1407, WS = [70, 632], MinDeltaObj = -0.001926004912281422, Gmax = -2.4705098583316314, Gmin = -2.512559726900768, DeltaGradient = 0.04204986856913662, 2D Update: i = 73.31104954677429 -> 73.44234610031818, j = 55.36778771109701 -> 55.23649115755312, #SV = 275 (#BSV = 248)
Iteration 1408, WS = [451, 453], MinDeltaObj = -0.0015431687216381496, Gmax = -2.4703499045984123, Gmin = -2.5084158794876465, DeltaGradient = 0.038065974889234244, 2D Update: i = 69.55699206340684 -> 69.28505470263347, j = 54.29079312636344 -> 54.562730487136804, #SV = 275 (#BSV = 248)
Iteration 1409, WS = [571, 137], MinDeltaObj = -0.002347446951598797, Gmax = -2.465046121962581, Gmin = -2.503041788088327, DeltaGradient = 0.03799566612574612, 2D Update: i = 86.14110788482905 -> 85.80902737591745, j = 15.171086656561894 -> 15.5031671654735, #SV = 275 (#BSV = 248)
Iteration 1410, WS = [374, 677], MinDeltaObj = -0.002789838701765928, Gmax = -2.4508825743209424, Gmin = -2.483826645842837, DeltaGradient = 0.03294407152189471, 2D Update: i = 20.430040361656538 -> 20.08975926781649, j = 39.23889298070563 -> 39.579174074545676, #SV = 275 (#BSV = 248)
Iteration 1411, WS = [550, 632], MinDeltaObj = -0.002564410784322417, Gmax = -2.4581095626114084, Gmin = -2.520169033696022, DeltaGradient = 0.06205947108461363, 2D Update: i = 19.68758294040876 -> 19.53293998281579, j = 55.23649115755312 -> 55.08184819996015, #SV = 275 (#BSV = 248)
Iteration 1412, WS = [130, 584], MinDeltaObj = -0.000740244814210628, Gmax = -2.464069901561677, Gmin = -2.4957379026988793, DeltaGradient = 0.03166800113720214, 2D Update: i = 12.837994488758484 -> 12.750824951439826, j = 16.106768715155468 -> 16.01959917783681, #SV = 275 (#BSV = 248)
Iteration 1413, WS = [70, 19], MinDeltaObj = -0.0012308404021906135, Gmax = -2.4598972840161486, Gmin = -2.4908089234230815, DeltaGradient = 0.030911639406932867, 2D Update: i = 73.44234610031818 -> 73.62315181522958, j = 90.28531599895723 -> 90.46612171386863, #SV = 275 (#BSV = 248)
Iteration 1414, WS = [374, 453], MinDeltaObj = -0.0038220727718382276, Gmax = -2.45244370627017, Gmin = -2.50986778528371, DeltaGradient = 0.05742407901353985, 2D Update: i = 20.08975926781649 -> 19.71575496914329, j = 54.562730487136804 -> 54.93673478581, #SV = 275 (#BSV = 248)
Iteration 1415, WS = [295, 257], MinDeltaObj = -0.0017276850566929208, Gmax = -2.4469386487503697, Gmin = -2.504555822587764, DeltaGradient = 0.05761717383739429, 2D Update: i = 5.250747611066609 -> 5.310718794712962, j = 66.74052608535055 -> 66.8004972689969, #SV = 275 (#BSV = 248)
Iteration 1416, WS = [51, 453], MinDeltaObj = -0.0013476713300643107, Gmax = -2.461709810732147, Gmin = -2.4870047789605523, DeltaGradient = 0.025294968228405157, 2D Update: i = 8.719748730594546 -> 8.454040697334115, j = 54.93673478581 -> 55.202442819070434, #SV = 275 (#BSV = 248)
Iteration 1417, WS = [586, 137], MinDeltaObj = -0.002251760075503804, Gmax = -2.456702947352512, Gmin = -2.5044971574827573, DeltaGradient = 0.04779421013024532, 2D Update: i = 76.14156342731643 -> 75.96104180788724, j = 15.5031671654735 -> 15.683688784902685, #SV = 275 (#BSV = 248)
Iteration 1418, WS = [443, 19], MinDeltaObj = -0.0030768868982914196, Gmax = -2.457377542834949, Gmin = -2.519584426758837, DeltaGradient = 0.06220688392388807, 2D Update: i = 21.6053238370193 -> 21.415585563921667, j = 90.46612171386863 -> 90.65585998696626, #SV = 275 (#BSV = 248)
Iteration 1419, WS = [51, 453], MinDeltaObj = -0.001825333144502183, Gmax = -2.456730908534169, Gmin = -2.4848245606570463, DeltaGradient = 0.028093652122877177, 2D Update: i = 8.454040697334115 -> 8.144809173897812, j = 55.202442819070434 -> 55.51167434250674, #SV = 275 (#BSV = 248)
Iteration 1420, WS = [586, 19], MinDeltaObj = -0.002543478894817564, Gmax = -2.452565256986181, Gmin = -2.501847555394135, DeltaGradient = 0.04928229840795373, 2D Update: i = 75.96104180788724 -> 75.80978134766806, j = 90.65585998696626 -> 90.80712044718544, #SV = 275 (#BSV = 248)
Iteration 1421, WS = [70, 584], MinDeltaObj = -0.0012117595791185948, Gmax = -2.458865725837822, Gmin = -2.496191953616272, DeltaGradient = 0.03732622777845007, 2D Update: i = 73.62315181522958 -> 73.75404573750625, j = 16.01959917783681 -> 15.88870525556014, #SV = 275 (#BSV = 248)
Iteration 1422, WS = [451, 62], MinDeltaObj = -0.002951795201265792, Gmax = -2.459114402598138, Gmin = -2.5008618073545854, DeltaGradient = 0.04174740475644745, 2D Update: i = 69.28505470263347 -> 69.05346412401406, j = 52.03708527783273 -> 52.26867585645215, #SV = 275 (#BSV = 248)
